current_speed,current_delay,distance_remaining,historical_delay,previous_station_delay,section_average_speed,weather_factor,congestion_factor,signal_halt_minutes,eta_minutes
95.639,21.573,84.756,9.293,0.0,52.897,1.0,0.85,4.912,101.615
99.041,23.646,82.296,12.171,14.254,55.448,1.0,1.0,0.0,115.361
57.736,23.64,137.286,0.0,11.926,59.117,1.35,1.0,4.002,216.722
101.84,12.565,88.369,10.57,6.286,83.764,1.18,1.0,4.033,92.908
87.585,11.925,33.781,6.351,0.0,84.302,1.08,1.0,0.0,36.354
53.074,3.483,14.583,0.0,8.714,75.508,1.0,1.35,4.768,35.41
84.565,22.977,121.24,0.0,11.916,50.517,1.0,1.18,0.0,189.96
67.467,18.607,43.812,5.699,3.399,76.376,1.0,1.18,3.579,67.627
57.275,3.787,64.6,3.201,0.0,81.308,1.0,1.0,4.217,74.674
75.94,7.447,44.468,12.074,5.609,67.11,1.0,1.35,4.321,69.716
58.871,17.741,52.003,0.0,0.921,92.924,1.0,1.18,2.084,78.257
40.512,23.076,82.024,13.683,15.077,70.698,1.0,1.0,3.892,148.292
88.76,0.99,51.541,4.336,0.0,72.715,1.18,1.08,2.598,59.829
109.289,0.0,157.243,2.594,4.776,87.513,1.0,1.08,4.837,127.069
28.12,4.407,149.564,4.569,10.258,104.489,1.0,1.0,1.276,324.671
91.36,1.665,101.913,8.464,5.454,78.987,1.0,1.0,3.048,85.228
45.525,11.711,149.573,13.942,4.663,59.639,1.0,1.0,4.683,212.504
37.048,0.0,20.14,4.044,10.091,98.217,1.0,0.85,4.862,36.956
74.955,17.849,35.091,3.433,3.366,90.526,1.08,1.0,3.21,46.678
26.507,0.0,73.018,8.045,0.033,40.274,1.0,1.0,3.652,171.131
60.397,7.166,2.828,0.0,0.0,92.868,1.08,1.0,3.443,11.76
65.496,0.0,18.643,22.161,11.794,103.451,1.0,0.85,4.37,27.904
31.275,16.818,97.646,5.809,3.676,86.138,1.0,1.0,3.051,201.346
68.316,0.857,142.223,15.698,3.753,104.798,1.08,1.0,3.948,142.446
78.773,17.423,15.391,4.958,8.603,88.895,1.0,1.08,0.0,29.149
113.427,15.429,104.057,10.67,0.0,77.187,1.18,1.0,0.699,107.267
38.725,6.646,175.343,10.581,0.0,84.191,1.0,1.0,3.648,281.995
45.974,0.0,19.58,9.655,9.677,51.772,1.55,1.0,1.888,46.861
65.559,6.034,18.491,0.0,0.0,103.264,1.0,1.0,0.236,20.466
82.855,9.323,67.033,7.874,12.655,78.41,1.0,1.08,2.812,71.503
22.318,0.0,133.016,25.617,2.385,60.415,1.0,1.08,4.692,396.409
86.193,14.862,109.769,27.287,1.464,102.597,1.35,1.0,3.812,124.251
53.082,3.104,17.15,11.825,9.471,69.006,1.08,1.0,2.408,31.511
30.236,2.777,98.923,18.92,2.938,92.053,1.0,1.0,0.0,201.666
81.272,10.149,47.338,0.0,8.315,98.652,1.0,1.0,4.839,47.661
110.645,0.0,136.662,2.045,0.0,103.707,1.0,1.08,1.332,88.911
77.479,8.078,55.834,15.327,8.398,46.941,1.0,1.0,3.403,85.295
85.772,0.0,16.549,19.079,11.622,95.166,1.0,1.0,2.079,19.752
91.472,5.014,149.958,9.172,0.348,91.564,1.0,1.08,2.6,116.187
42.737,3.035,21.227,10.606,0.0,45.077,1.0,1.18,1.547,40.782
93.113,2.801,107.746,8.459,7.451,49.128,1.0,1.08,2.889,153.567
30.043,14.688,80.995,17.11,1.173,64.506,1.0,1.08,0.0,187.759
66.683,18.174,160.18,0.0,8.53,56.802,1.0,1.0,4.143,189.156
20.115,6.582,20.3,16.534,11.084,65.421,1.0,1.08,3.211,78.975
77.286,0.0,152.481,7.946,0.0,70.294,1.08,1.08,4.076,159.399
108.706,10.795,111.739,0.606,8.851,88.907,1.08,1.0,1.564,94.353
68.174,13.281,35.79,5.344,0.371,73.985,1.0,1.18,1.093,50.726
54.099,2.804,121.464,4.172,3.067,85.453,1.0,1.18,1.059,165.26
54.387,4.893,127.243,3.215,0.633,100.526,1.55,1.0,5.242,230.296
58.498,1.821,19.258,3.145,5.714,72.668,1.18,1.0,3.237,33.356
76.712,0.0,175.947,0.0,7.205,61.634,1.0,1.08,0.411,185.066
77.657,7.765,43.914,10.516,0.0,74.978,1.08,1.08,0.645,49.882
79.648,2.795,105.309,0.0,3.715,47.891,1.0,1.0,3.975,139.406
26.767,11.992,130.553,9.06,4.793,56.408,1.0,1.18,5.589,366.524
72.273,10.092,90.043,7.352,5.618,101.885,1.08,1.0,1.226,89.909
95.076,0.0,46.765,0.0,6.392,53.069,1.18,1.18,4.978,83.494
111.636,1.145,103.52,2.598,4.909,97.299,1.0,1.08,2.522,72.501
106.465,22.658,52.364,0.0,5.87,80.395,1.55,1.0,2.845,83.18
89.007,10.955,128.761,7.98,6.97,57.676,1.0,1.0,3.534,146.652
40.008,23.323,33.922,6.084,3.319,41.845,1.18,0.85,0.0,71.374
98.752,16.697,111.808,9.496,2.861,68.975,1.0,1.0,3.334,113.274
111.216,2.847,87.456,7.869,0.0,72.145,1.35,1.0,3.913,109.242
38.58,19.414,45.722,0.257,0.052,93.517,1.08,1.0,1.985,96.291
39.682,17.058,37.57,11.118,6.07,58.912,1.0,0.85,1.734,65.224
82.873,6.79,119.744,0.0,10.54,91.341,1.08,1.0,3.035,108.28
31.282,7.332,88.158,23.787,0.0,71.546,1.0,1.08,0.0,189.174
87.324,19.24,136.944,0.0,12.334,42.761,1.0,1.35,5.104,281.897
28.742,0.0,5.003,2.272,6.565,64.889,1.0,1.0,0.396,12.387
114.183,23.581,22.201,14.367,15.647,83.277,1.35,1.0,3.176,52.044
72.925,0.0,179.506,0.0,0.0,97.676,1.08,1.0,4.595,161.965
62.724,2.609,44.679,12.369,0.0,97.379,1.0,1.08,0.0,48.583
62.879,25.857,71.543,0.0,0.773,52.013,1.0,1.0,3.778,104.169
67.709,11.572,112.895,8.081,0.0,57.058,1.0,0.85,0.062,112.777
82.215,11.95,67.009,0.0,5.946,80.436,1.0,1.0,0.955,62.365
80.721,27.253,150.062,9.396,0.799,101.12,1.35,1.0,2.686,172.181
97.903,27.523,54.597,0.0,0.0,101.622,1.08,1.0,0.141,57.125
86.91,0.0,101.206,3.196,4.903,55.306,1.0,1.35,2.334,158.137
105.83,6.25,123.004,4.052,0.409,100.105,1.0,1.18,1.468,95.207
62.425,5.87,20.663,0.0,9.137,43.701,1.55,1.08,0.637,60.086
62.946,22.036,110.989,16.239,12.756,61.333,1.08,1.08,5.081,152.88
74.546,14.878,177.315,17.959,6.547,41.693,1.08,1.0,2.945,293.922
34.267,4.652,108.345,10.429,9.845,88.905,1.18,1.0,0.0,236.03
34.797,23.929,11.939,11.658,0.0,53.949,1.08,1.0,4.747,44.955
35.044,0.0,70.908,0.0,7.857,46.726,1.0,1.0,3.426,127.826
35.236,0.0,40.107,19.663,2.844,95.463,1.08,1.0,3.623,80.767
35.164,13.561,32.455,13.524,2.883,77.703,1.0,1.08,2.392,73.686
48.214,22.752,90.725,0.372,1.44,88.796,1.0,1.0,3.138,131.064
53.141,0.0,53.996,0.0,4.62,67.132,1.35,1.35,0.163,118.809
105.372,6.508,90.406,0.055,0.0,61.012,1.35,0.85,0.721,106.789
75.202,11.632,155.846,14.075,7.361,100.02,1.08,1.0,7.492,159.178
51.481,15.322,2.494,0.961,0.0,72.7,1.0,0.85,4.447,17.438
93.782,4.919,74.487,26.696,5.625,84.762,1.0,1.0,3.331,62.133
67.93,0.0,54.644,13.724,0.0,42.058,1.08,1.0,6.312,92.858
51.79,3.497,138.34,10.986,0.0,47.144,1.0,1.18,2.371,214.712
97.91,15.736,158.435,13.968,5.615,103.639,1.0,1.18,8.181,137.412
101.035,7.436,58.09,16.783,10.16,80.953,1.35,1.0,2.567,71.147
42.838,32.255,57.74,0.0,6.015,104.014,1.08,1.0,5.064,114.519
78.343,0.0,79.12,0.0,16.789,88.901,1.35,1.08,0.959,95.205
32.68,5.705,118.105,10.797,14.212,86.507,1.0,0.85,2.499,194.267
63.464,0.0,23.805,4.471,12.981,89.8,1.0,1.0,5.217,31.742
88.209,4.055,11.576,1.306,10.29,100.406,1.08,1.08,2.523,20.347
105.488,16.715,12.964,11.339,0.332,102.54,1.0,1.18,3.944,31.819
114.247,8.898,132.901,8.269,4.662,63.245,1.0,1.0,2.884,139.358
71.808,14.421,74.458,6.709,6.611,100.204,1.0,1.0,2.236,77.347
55.46,10.279,178.69,8.73,6.606,47.763,1.0,1.0,4.53,242.439
62.067,8.266,179.165,5.921,3.771,90.959,1.18,1.0,4.436,216.555
46.181,22.874,66.979,15.711,4.059,53.732,1.0,1.18,7.047,129.422
54.203,23.962,97.781,11.775,10.652,93.935,1.0,1.0,1.646,129.99
32.964,12.259,118.819,0.0,0.0,78.938,1.0,1.0,0.0,226.779
36.92,9.591,5.46,9.763,8.753,67.607,1.18,1.08,5.612,29.532
102.459,10.289,106.372,0.0,0.0,63.754,1.0,1.0,5.809,112.83
52.878,14.564,77.316,9.125,10.425,81.26,1.18,1.08,2.187,132.553
43.061,4.848,86.292,0.0,12.7,75.14,1.0,1.18,2.728,151.26
28.304,0.0,43.59,0.0,5.891,86.856,1.08,1.0,3.013,106.018
35.81,19.156,163.132,7.7,5.145,45.3,1.0,1.0,1.501,289.301
90.84,3.582,146.713,0.0,0.0,71.545,1.08,1.0,3.782,139.3
24.799,14.192,27.225,2.301,0.0,72.987,1.08,1.18,2.295,100.078
93.749,15.53,19.461,14.779,0.0,90.59,1.0,1.18,4.462,34.832
33.417,6.546,178.51,6.249,6.681,96.574,1.0,1.0,0.0,327.432
24.153,12.474,144.528,0.0,0.0,48.086,1.0,1.08,4.699,402.848
84.217,29.746,8.215,5.572,10.249,53.625,1.0,1.0,0.0,31.994
67.311,0.0,166.069,1.227,4.438,54.493,1.0,1.18,5.641,224.959
51.794,2.815,172.164,0.0,0.0,50.137,1.0,0.85,0.0,175.557
80.218,15.23,9.753,9.467,7.15,67.109,1.0,0.85,4.069,22.891
61.107,4.582,115.232,2.184,9.519,86.737,1.0,1.08,4.933,134.691
80.134,2.207,44.688,6.569,13.18,46.527,1.0,1.08,6.637,74.844
50.991,24.218,147.933,14.413,1.864,78.344,1.35,1.0,7.598,263.979
75.475,29.817,80.174,1.65,10.394,87.794,1.0,1.18,5.08,105.474
94.754,22.836,24.348,16.541,0.0,59.931,1.0,1.35,4.35,59.532
102.935,0.0,56.319,4.37,0.0,59.569,1.0,0.85,1.843,52.367
50.122,0.0,93.068,6.196,0.398,85.715,1.18,1.18,4.008,160.278
43.75,0.0,86.667,2.659,3.756,103.778,1.0,1.08,2.966,135.26
77.89,0.0,62.561,5.138,0.0,101.648,1.55,1.08,2.776,91.889
114.871,7.639,28.987,6.778,8.589,56.338,1.0,1.18,3.671,47.281
100.922,14.73,50.96,10.806,7.816,84.031,1.18,1.0,3.708,62.769
106.83,16.62,63.506,8.128,3.29,78.948,1.08,1.18,2.819,81.307
107.118,0.0,120.199,3.828,0.867,79.269,1.0,0.85,2.78,82.639
70.297,8.037,83.887,0.0,15.826,102.898,1.35,1.18,7.868,134.114
35.116,13.315,109.444,0.0,3.119,45.695,1.0,1.0,3.238,200.198
85.462,0.0,128.38,10.406,6.697,73.533,1.0,1.35,1.838,148.969
31.41,8.502,128.519,11.288,1.136,93.164,1.0,1.08,0.811,272.498
113.291,0.311,146.315,9.196,9.617,62.061,1.08,1.08,2.859,171.176
79.417,18.378,149.5,0.0,6.064,57.575,1.0,1.0,4.283,171.743
100.667,0.0,111.098,18.473,9.804,96.284,1.08,1.0,1.391,83.097
47.872,0.0,119.063,0.0,5.343,54.782,1.0,1.0,1.16,153.123
107.665,0.0,26.095,11.095,3.07,47.724,1.0,1.18,4.867,47.195
77.013,15.718,28.075,0.0,0.0,45.077,1.0,1.18,2.601,60.497
79.231,7.812,8.642,0.0,10.288,51.471,1.18,1.0,3.607,22.277
28.1,0.0,102.654,7.461,9.795,100.709,1.18,0.85,3.745,230.1
25.001,15.68,175.28,7.08,0.0,57.943,1.0,1.0,3.534,435.172
56.951,31.883,85.9,19.484,10.882,62.068,1.0,1.0,2.763,119.311
75.631,9.542,86.512,0.71,0.0,100.533,1.18,1.0,0.0,86.411
90.783,5.377,144.743,9.347,0.0,75.541,1.35,1.0,5.319,167.705
35.099,5.796,176.854,2.762,5.512,66.458,1.18,0.85,0.149,309.054
22.972,7.385,171.995,4.413,1.806,96.582,1.0,0.85,3.441,392.041
72.914,0.0,122.415,21.199,21.796,100.624,1.0,1.0,4.803,111.514
51.983,6.266,127.288,14.645,7.416,93.095,1.0,1.0,0.332,159.359
25.088,0.0,42.105,25.228,4.917,65.017,1.35,1.0,4.655,147.856
113.876,19.087,77.497,0.0,9.335,56.616,1.08,1.0,4.103,105.81
75.864,8.631,65.308,7.191,0.0,58.037,1.08,1.0,2.645,80.526
54.202,17.521,48.409,6.404,0.0,90.812,1.0,1.0,0.847,70.498
111.184,17.581,9.12,3.001,1.041,100.252,1.08,1.0,0.0,19.566
26.564,1.313,23.869,12.019,10.911,67.833,1.0,1.35,1.01,84.842
89.449,17.329,51.833,7.319,5.54,84.32,1.0,1.08,2.286,60.6
64.205,0.0,12.823,4.644,15.689,103.422,1.0,1.0,3.165,19.397
113.673,0.0,171.026,0.689,7.331,81.918,1.08,1.0,2.734,138.363
73.69,18.911,87.995,16.651,12.485,89.479,1.08,0.85,0.885,86.0
56.536,0.0,86.983,1.945,7.626,50.892,1.55,1.18,1.907,196.855
85.814,1.275,95.004,0.423,9.404,99.921,1.08,1.0,0.0,75.362
70.344,3.251,73.922,0.0,8.358,75.317,1.35,1.08,1.847,101.609
110.648,12.876,41.596,4.371,3.566,79.159,1.08,1.08,5.049,52.657
51.939,4.119,162.155,8.033,5.099,54.064,1.0,1.18,4.726,232.338
78.181,12.08,58.634,0.0,0.0,65.067,1.0,1.18,2.894,79.297
55.746,12.11,114.355,13.345,7.063,54.382,1.0,1.18,6.981,172.522
34.983,4.45,174.643,18.366,6.683,76.685,1.0,0.85,4.839,264.633
34.601,1.362,139.624,0.0,3.779,87.45,1.0,1.35,0.0,332.691
104.042,0.0,171.03,8.078,8.781,88.777,1.18,1.08,3.605,154.341
86.314,4.358,174.856,13.539,8.833,70.927,1.0,1.0,1.746,157.915
49.405,18.051,17.012,7.822,0.0,100.221,1.0,1.0,0.474,37.568
25.229,8.156,25.543,0.0,0.0,73.386,1.0,1.08,2.842,74.817
28.906,8.437,62.294,15.791,7.151,74.232,1.0,0.85,2.382,123.026
88.866,12.445,72.446,14.733,0.0,51.003,1.35,0.85,5.349,118.395
31.58,18.796,15.645,1.853,10.326,102.822,1.0,1.0,3.392,48.346
56.293,7.464,111.647,19.513,0.0,70.108,1.0,1.35,2.48,176.372
27.748,0.0,140.299,13.859,0.0,92.213,1.0,1.0,1.192,307.008
112.144,13.383,60.625,4.233,2.759,78.355,1.0,1.0,4.533,60.189
102.425,18.669,60.163,0.0,0.675,50.136,1.0,1.0,1.421,85.796
105.6,24.178,94.249,11.316,4.264,45.436,1.0,1.18,2.217,169.678
86.055,8.618,111.949,6.909,8.656,101.589,1.55,1.08,1.323,146.372
111.661,13.318,22.536,0.159,6.217,51.663,1.0,1.0,4.87,43.431
38.458,13.738,4.961,9.917,6.017,40.155,1.0,1.18,1.579,23.15
89.544,13.34,51.853,2.192,4.589,93.081,1.0,1.0,7.339,52.83
78.419,4.757,150.465,15.109,12.736,42.853,1.0,1.0,3.065,219.238
36.59,13.984,114.633,18.889,1.936,64.592,1.18,1.35,1.705,321.176
26.657,11.04,9.398,0.0,10.02,103.748,1.55,1.0,2.314,47.053
50.469,26.821,49.115,4.245,10.776,72.638,1.0,1.08,5.055,92.065
105.519,7.672,63.334,15.952,4.906,69.263,1.18,1.0,0.982,77.945
33.872,0.0,32.887,0.0,6.151,90.894,1.55,1.0,2.181,95.15
32.169,9.059,138.789,0.438,0.389,95.981,1.08,1.08,3.397,314.031
88.408,23.002,19.822,4.552,10.621,50.096,1.0,1.18,4.471,52.575
105.416,21.013,178.232,26.574,7.97,53.081,1.18,1.0,3.758,263.627
59.637,17.262,177.481,8.476,0.0,92.589,1.55,1.18,4.2,346.694
83.73,8.612,162.49,7.663,5.983,59.712,1.08,1.0,0.987,187.428
80.378,12.746,15.034,0.0,0.0,81.524,1.08,1.0,7.37,28.919
103.282,7.899,16.059,0.0,0.0,47.488,1.0,1.0,0.0,24.84
26.964,4.243,84.351,5.594,0.0,63.282,1.0,1.18,0.0,229.689
62.606,22.049,6.037,0.0,0.0,81.443,1.0,1.18,0.304,23.398
109.162,10.034,18.461,17.321,6.498,76.183,1.0,1.0,4.88,31.231
41.402,1.362,122.566,15.866,10.235,88.751,1.08,1.0,5.008,204.544
56.352,0.0,31.363,0.186,9.038,52.849,1.08,1.08,4.108,49.856
27.52,15.511,62.468,0.0,12.203,43.991,1.55,1.0,0.0,224.807
37.665,35.29,53.947,5.325,4.181,86.878,1.0,1.35,2.751,149.555
30.642,14.476,92.106,23.573,0.0,101.132,1.0,1.0,2.357,196.353
88.995,0.0,163.674,12.206,0.949,94.152,1.0,1.0,2.595,118.531
47.818,0.0,25.778,6.444,6.126,97.013,1.0,1.18,1.439,41.494
109.548,11.341,35.31,9.149,0.0,75.308,1.08,0.85,1.314,35.873
31.601,0.0,55.437,2.605,13.72,40.613,1.0,1.0,5.129,114.41
73.758,0.0,7.58,0.0,12.691,94.354,1.0,1.0,5.019,16.118
76.483,0.0,40.262,1.163,13.701,95.223,1.0,1.08,0.989,38.395
52.909,4.213,36.769,1.049,12.582,62.831,1.18,1.0,1.654,56.082
98.117,12.243,40.839,13.735,2.22,83.433,1.18,1.18,5.187,65.586
90.119,36.932,81.194,11.247,8.064,47.603,1.0,1.0,0.0,133.258
99.069,17.056,24.131,11.38,3.466,81.079,1.0,1.0,3.946,39.988
41.943,17.857,159.354,10.635,17.472,101.81,1.08,1.08,3.228,288.607
53.232,12.28,97.856,0.0,3.283,93.358,1.35,1.0,3.632,162.755
83.965,11.706,24.191,11.023,6.719,53.137,1.08,1.08,4.68,48.478
70.686,4.021,86.665,18.423,0.0,86.953,1.0,1.0,2.844,81.55
85.835,10.005,170.023,9.041,4.447,68.573,1.0,1.08,6.647,179.987
32.201,14.166,57.844,0.663,0.0,87.633,1.0,1.0,6.336,124.443
29.438,1.384,17.513,0.0,10.789,98.841,1.0,1.0,4.641,43.967
100.088,4.953,9.349,0.0,9.495,46.46,1.55,1.0,2.601,30.83
31.629,17.533,32.566,4.14,3.548,61.147,1.18,1.0,3.964,95.2
99.469,0.0,44.8,0.0,12.87,87.754,1.0,1.08,4.132,42.243
102.627,5.515,84.629,5.097,10.248,41.928,1.08,1.18,0.253,164.329
107.427,22.937,160.178,0.0,4.885,47.872,1.18,1.0,0.0,255.932
91.988,12.29,41.461,10.685,0.0,97.567,1.08,1.0,0.724,43.318
64.017,15.758,69.595,0.775,15.497,72.867,1.18,0.85,3.828,84.435
60.542,0.0,104.453,6.273,3.949,100.862,1.35,1.08,0.0,158.05
59.982,18.354,68.296,0.0,11.69,80.058,1.0,1.0,5.316,90.895
26.091,17.81,4.492,7.1,0.345,83.712,1.0,1.0,0.995,24.675
75.391,11.729,10.915,7.1,3.133,90.178,1.35,1.0,1.42,24.584
104.302,12.54,40.363,1.996,0.0,47.914,1.0,0.85,4.787,57.993
96.645,19.841,154.368,4.157,7.229,76.337,1.0,0.85,1.535,123.08
64.209,0.0,76.935,16.563,5.359,63.533,1.55,1.0,0.0,121.912
91.193,4.514,25.348,5.05,10.008,48.199,1.0,1.0,4.423,46.583
58.352,0.0,143.266,24.029,12.066,68.371,1.0,1.0,4.628,156.384
63.785,8.366,45.784,11.344,14.743,58.827,1.08,1.0,1.851,65.153
52.555,24.384,89.55,5.447,3.184,56.057,1.18,1.18,1.102,167.318
60.267,9.067,21.625,10.761,6.303,90.309,1.0,1.0,3.363,34.76
28.835,13.774,170.22,5.642,9.264,87.974,1.0,1.0,2.428,369.319
64.972,0.141,76.016,0.0,2.671,104.462,1.08,1.0,4.157,80.086
71.19,22.406,152.827,12.678,0.0,47.469,1.0,1.0,4.143,217.553
104.957,31.414,92.798,0.0,4.684,98.857,1.08,0.85,2.968,77.825
39.76,0.0,69.506,18.785,8.112,89.67,1.0,1.08,0.0,116.404
85.525,6.818,89.289,16.091,0.684,54.244,1.0,1.0,2.58,109.263
99.405,25.939,140.271,7.11,16.983,99.939,1.0,1.0,3.184,107.18
32.857,0.119,175.99,1.022,8.039,87.472,1.08,1.35,1.067,475.906
97.709,0.0,156.328,11.536,2.255,81.065,1.55,1.0,1.471,185.444
49.582,20.047,155.496,0.0,4.904,46.172,1.35,1.08,5.499,318.151
113.694,0.0,4.179,0.0,0.0,43.573,1.0,1.08,0.694,10.226
37.402,12.922,22.177,3.429,4.592,87.84,1.35,0.85,1.174,55.094
57.751,8.707,79.534,0.0,13.906,58.293,1.0,1.0,0.0,91.493
88.034,0.0,85.127,0.0,0.857,81.762,1.08,1.0,4.601,72.63
86.554,0.0,19.614,9.39,3.181,71.011,1.35,1.08,2.358,32.726
102.415,1.88,68.852,0.0,7.641,43.52,1.0,1.0,0.0,101.424
111.461,10.58,132.989,8.212,8.073,86.976,1.0,1.0,0.366,103.864
60.438,0.362,176.888,4.063,9.3,103.126,1.35,1.35,3.026,330.438
114.624,20.51,165.024,6.739,7.698,97.085,1.08,0.85,0.244,111.926
100.171,0.0,41.686,20.05,3.833,104.899,1.0,1.0,4.584,37.01
59.67,6.898,178.901,0.0,2.381,84.808,1.35,1.08,4.371,277.498
65.396,0.0,58.486,5.868,2.855,59.567,1.08,1.0,2.787,67.172
30.786,13.15,154.616,1.233,12.285,81.384,1.0,0.85,2.047,271.318
100.821,1.911,37.133,0.0,9.459,62.389,1.0,1.18,6.899,51.918
102.284,1.868,167.497,17.084,20.625,55.927,1.0,1.0,0.054,192.18
49.622,10.118,7.258,10.345,4.326,103.205,1.0,1.0,1.996,22.874
88.669,0.0,38.411,8.864,1.89,54.152,1.0,1.18,0.0,55.047
74.373,10.062,149.095,9.69,0.0,71.353,1.0,1.35,3.411,185.547
47.961,0.0,170.468,4.188,3.262,49.172,1.18,1.0,0.764,255.179
92.86,17.776,62.636,11.752,4.376,45.259,1.35,1.08,2.956,141.71
33.658,9.928,119.914,6.06,0.246,84.683,1.0,0.85,5.113,193.071
112.513,0.0,110.639,12.747,3.862,60.734,1.55,1.0,4.997,179.983
61.182,0.0,30.998,8.96,0.0,72.984,1.0,1.0,2.512,32.518
84.229,20.24,23.89,11.298,16.53,103.193,1.08,1.08,1.702,43.771
90.573,13.048,155.555,18.303,3.959,40.068,1.0,1.0,0.0,247.325
93.613,12.849,56.483,15.67,13.432,87.876,1.0,1.35,0.0,70.158
67.568,20.32,76.768,8.358,0.173,89.056,1.35,1.0,0.0,108.686
28.33,0.0,98.212,3.548,9.013,89.582,1.0,1.08,0.0,227.043
36.95,4.073,105.473,12.064,11.598,53.619,1.35,1.0,5.801,247.397
64.692,11.251,177.916,0.0,6.111,64.19,1.0,1.08,0.817,188.933
20.404,13.792,135.009,2.274,6.991,49.315,1.35,1.0,3.436,468.047
112.954,14.764,48.046,13.386,3.476,64.092,1.18,1.08,4.105,78.082
106.067,8.154,133.562,3.413,1.564,64.041,1.0,1.0,1.256,131.3
36.845,7.353,47.076,7.211,8.421,92.517,1.08,1.0,2.342,93.164
24.651,8.448,95.56,12.535,0.0,56.579,1.08,1.0,0.287,258.144
42.732,0.579,71.267,7.813,12.323,79.195,1.08,1.08,0.0,121.586
68.02,3.614,95.803,11.267,0.0,87.089,1.0,1.08,0.248,98.134
70.285,0.0,23.851,10.313,2.059,62.457,1.0,1.35,0.0,34.669
43.7,21.417,145.872,0.0,0.0,42.414,1.08,1.0,0.04,237.46
89.612,6.208,22.293,5.907,9.308,63.394,1.35,1.0,1.897,38.096
108.271,0.0,163.749,9.407,0.0,51.473,1.0,1.0,4.491,199.423
58.791,10.902,34.948,8.436,0.0,81.027,1.55,1.18,4.057,81.888
62.099,5.539,126.818,0.0,5.828,86.28,1.0,1.08,0.758,140.69
45.153,0.0,171.032,2.34,6.163,67.963,1.08,1.0,4.54,251.812
44.347,2.888,11.849,7.42,8.424,65.214,1.55,1.08,0.394,36.975
30.324,17.504,140.827,13.373,0.0,74.875,1.0,1.08,3.772,321.052
54.611,8.991,49.065,2.571,7.32,70.716,1.0,1.0,3.829,67.369
86.465,22.665,4.002,21.159,1.91,60.982,1.0,1.08,0.0,22.71
95.248,21.649,112.701,0.0,1.2,41.756,1.0,1.08,2.177,191.766
86.241,23.27,143.938,6.149,6.986,57.403,1.0,0.85,2.006,146.335
41.231,7.773,88.824,4.787,16.294,86.854,1.35,1.0,6.712,193.204
78.769,0.0,129.415,8.018,0.0,65.464,1.0,1.0,1.1,122.359
102.674,16.219,122.144,7.276,0.0,64.626,1.0,1.35,5.423,174.14
32.902,15.031,134.103,0.0,0.0,90.386,1.55,1.0,4.667,399.297
73.485,1.318,125.155,10.057,3.27,95.665,1.0,1.18,0.56,127.871
20.928,12.045,93.798,3.671,6.597,100.492,1.0,0.85,2.186,243.513
93.178,10.178,16.396,1.325,11.017,80.156,1.35,1.35,3.414,43.309
82.861,7.638,156.26,14.499,1.491,96.222,1.0,0.85,2.896,107.107
78.428,0.0,16.938,0.0,0.0,58.177,1.0,1.08,4.463,23.071
76.971,0.0,11.22,4.774,0.0,53.56,1.0,0.85,0.879,12.219
61.359,0.0,13.599,14.926,0.0,64.007,1.0,1.18,2.214,21.682
33.317,4.698,53.846,0.0,9.999,95.354,1.0,0.85,3.927,89.47
41.774,20.525,14.326,3.071,11.932,74.474,1.35,1.18,0.0,52.474
104.436,15.102,91.946,5.608,5.743,65.774,1.0,1.0,1.11,99.041
50.44,12.268,101.615,8.405,7.65,96.184,1.0,1.08,5.811,149.535
71.899,1.123,96.036,9.978,7.07,88.379,1.55,1.0,2.176,138.008
71.643,9.973,78.161,15.851,4.585,101.129,1.08,1.0,0.0,81.907
24.887,0.0,47.121,9.601,10.893,101.938,1.0,0.85,2.861,104.196
99.2,0.0,3.207,2.915,0.853,65.512,1.08,1.18,0.0,9.371
33.16,9.266,140.849,1.435,1.843,97.822,1.08,1.18,4.651,338.025
113.606,9.383,177.243,0.0,0.0,63.405,1.18,1.08,1.809,222.121
66.047,12.374,39.871,0.0,12.776,97.935,1.35,1.0,1.907,64.273
103.252,19.069,9.417,12.879,16.28,94.817,1.0,1.18,3.262,27.898
108.509,11.861,5.254,10.079,0.0,92.522,1.0,1.18,4.474,20.181
43.861,0.0,31.964,18.821,11.502,82.4,1.0,1.0,0.272,47.471
32.698,0.0,36.202,0.0,7.988,71.522,1.18,0.85,0.0,71.505
29.285,1.103,176.126,7.007,12.415,57.106,1.08,0.85,1.796,339.532
38.628,7.483,93.665,11.598,1.531,97.334,1.55,1.18,4.134,280.836
23.237,18.554,61.392,5.094,4.498,82.796,1.08,1.18,0.866,218.822
103.648,0.0,98.917,20.352,6.313,88.988,1.0,1.0,1.955,74.112
85.386,20.314,61.278,0.0,3.067,92.309,1.0,1.0,0.0,54.82
96.02,14.381,130.87,11.044,0.0,80.25,1.18,1.0,1.993,130.603
94.775,0.0,54.503,3.83,6.161,47.42,1.0,1.08,2.541,81.766
23.376,0.0,74.388,18.655,10.058,96.399,1.0,1.0,1.334,198.812
51.59,1.2,114.815,0.0,9.172,90.523,1.18,1.0,0.539,164.124
53.459,9.089,32.026,13.447,5.479,78.969,1.35,1.0,1.339,62.698
56.214,2.555,92.846,2.773,13.048,103.212,1.0,1.0,0.756,108.436
72.123,0.0,40.79,23.348,0.0,55.19,1.0,1.08,0.0,53.861
84.368,11.291,78.713,14.708,0.0,52.803,1.35,1.0,0.005,133.44
